date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:27	791871/791871	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2018:16:43%20GMT	https://www.classcentral.com/university/umich	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/umich.html	(from https://www.classcentral.com/)
15:14:27	2702/2702	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2020:02:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c3639dfc0b29edccbff274081475d99f	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/umich1bfb.png	(from https://www.classcentral.com/)
15:14:28	174/174	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2010:39:31%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=62444c850e8c2df63744ab05e62b1a08	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/coursera-trn-sqc43d.png	(from https://www.classcentral.com/)
15:14:29	850925/850925	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2018:16:45%20GMT	https://www.classcentral.com/provider/coursera	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/coursera.html	(from https://www.classcentral.com/)
15:14:29	1346/1346	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2023:05:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=25870ffbba482c2c8dca6ab7233fa851	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/coursera-trn-sqf873.png	(from https://www.classcentral.com/)
15:14:31	202/202	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Dec%202022%2005:26:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4bb43d8fa5044a85c1f1880d58630cd9	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/edx-trn-sq7d7a.png	(from https://www.classcentral.com/)
15:14:31	830840/830840	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2018:16:47%20GMT	https://www.classcentral.com/provider/edx	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/edx.html	(from https://www.classcentral.com/)
15:14:31	2103/2103	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2008:01:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=86be374faaa2c332611cd8a1cb508975	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/edx-trn-sqe227.png	(from https://www.classcentral.com/)
15:14:32	215/215	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2008:21:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=c69690bc75957912c28643eddaf2ae9b	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/futurelearn-trn-sq1970.png	(from https://www.classcentral.com/)
15:14:33	837385/837385	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2018:16:49%20GMT	https://www.classcentral.com/provider/futurelearn	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/futurelearn.html	(from https://www.classcentral.com/)
15:14:33	1603/1603	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2012:06:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=890afa9595255a6e9b8884ddc515d769	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/futurelearn-trn-sqc75e.png	(from https://www.classcentral.com/)
15:14:34	206/206	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2007:28:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3683868b4f1d2268e0295daca76448bc	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/udemy-trn-sqd9e7.png	(from https://www.classcentral.com/)
15:14:35	767516/767516	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2018:16:51%20GMT	https://www.classcentral.com/provider/udemy	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/udemy.html	(from https://www.classcentral.com/)
15:14:35	1382/1382	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2015:16:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=918f4790c5c5818a022e23be21061434	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/udemy-trn-sq6b36.png	(from https://www.classcentral.com/)
15:14:35	7643/7643	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Mar%202023%2018:16:52%20GMT	https://www.classcentral.com/provider/swayam	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/images/swayam	(from https://www.classcentral.com/)
15:14:35	240/240	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2010:58:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=88931fa05e58c8ad6ecb7b60e18810cd	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/swayam-trn-sqb82e.png	(from https://www.classcentral.com/)
15:14:36	2696/2696	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2018:20:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d66b9084f03e29797282e157f846187f	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/swayam-trn-sq20ea.png	(from https://www.classcentral.com/)
15:14:37	242/242	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2013:56:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a6426a8fce21144823f0f9b66a145643	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/linkedin-learning-trn-sq6510.png	(from https://www.classcentral.com/)
15:14:37	1749/1749	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2018:20:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7deeee41ea2d12f795bfdc405a89c496	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/linkedin-learning-trn-sq8c39.png	(from https://www.classcentral.com/)
15:14:38	734749/734749	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2018:16:54%20GMT	https://www.classcentral.com/provider/linkedin-learning	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/linkedin-learning.html	(from https://www.classcentral.com/)
15:14:38	7680/7680	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Mar%202023%2018:16:55%20GMT	https://www.classcentral.com/provider/skillshare	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/images/skillshare	(from https://www.classcentral.com/)
15:14:39	201/201	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2009:45:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a3789896c1d0a14de697235ee08d15a2	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/skillshare-trn-sqad55.png	(from https://www.classcentral.com/)
15:14:39	1888/1888	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2015:16:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d9e51a1e711dbb0e1cb34e4c63551231	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/skillshare-trn-sq9645.png	(from https://www.classcentral.com/)
15:14:42	207/207	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2009:19:31%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fgoogle.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d1a5252eced81b288a32d85450c59c2c	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/google26e5.png	(from https://www.classcentral.com/)
15:14:42	634148/634148	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2018:16:59%20GMT	https://www.classcentral.com/providers	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/providers.html	(from https://www.classcentral.com/)
15:14:43	2096/2096	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2023:27:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fgoogle.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=28a13d6dddffe8d861ff5decfb83a695	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/googlec927.png	(from https://www.classcentral.com/)
15:14:43	241/241	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2015:36:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Famazon.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=0e6768b26fa5cff3593a86387373881b	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/amazon11a8.png	(from https://www.classcentral.com/)
15:14:43	3646/3646	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2008:35:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Famazon.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=41e781e76e91b5059a7fbc2168283667	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/amazonbfc4.png	(from https://www.classcentral.com/)
15:14:44	204/204	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2009:08:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmicrosoft.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=5e01e01016483fce0a4b92b7b734514f	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/microsoftca5a.png	(from https://www.classcentral.com/)
15:14:45	742429/742429	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2018:17:01%20GMT	https://www.classcentral.com/institution/microsoft	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/microsoft.html	(from https://www.classcentral.com/)
15:14:45	1280/1280	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2012:06:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmicrosoft.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=2e82f16f3e381d409b5b2924c9665bd7	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/microsofte4df.png	(from https://www.classcentral.com/)
15:14:45	7664/7664	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Mar%202023%2018:17:02%20GMT	https://www.classcentral.com/institution/ibm	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/images/ibm	(from https://www.classcentral.com/)
15:14:46	245/245	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2008:01:23%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fibm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=9524762b61f030042e91b0ea214e8ed1	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/ibm7639.png	(from https://www.classcentral.com/)
15:14:46	2611/2611	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2015:16:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fibm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=fbb4ccdbbb895bfc02137b42107f2edf	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/ibmb3ff.png	(from https://www.classcentral.com/)
15:14:48	245/245	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2023:26:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fsmithsonian.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d8d6ce5859a502dbae72372553f2a21d	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/smithsonian0cee.png	(from https://www.classcentral.com/)
15:14:49	736248/736248	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2018:17:05%20GMT	https://www.classcentral.com/institution/smithsonian	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/smithsonian.html	(from https://www.classcentral.com/)
15:14:49	5452/5452	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2008:35:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fsmithsonian.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=ce8c63e4445f3cfed1a9f95579a52d11	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/smithsonian8661.png	(from https://www.classcentral.com/)
15:14:50	438/438	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Mar%202023%2018:17:07%20GMT	https://www.classcentral.com/institution/united-nations	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/images/united-nations	(from https://www.classcentral.com/)
15:14:50	7659/7659	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Mar%202023%2018:17:07%20GMT	https://www.classcentral.com/provider/unccelearn	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/images/unccelearn	(from https://www.classcentral.com/)
15:14:50	202/202	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2016:23:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Funited-nations.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f2d81ad842cb2b150fc44520018729e6	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/united-nationsaaac.png	(from https://www.classcentral.com/)
15:14:51	2932/2932	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2015:16:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Funited-nations.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=6d29c7e53511de20226e41e2ea583662	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/united-nationsa2cd.png	(from https://www.classcentral.com/)
15:14:51	7930/7930	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Mar%202023%2018:17:09%20GMT	https://www.classcentral.com/institution/british-council	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/images/british-council.145.delayed	(from https://www.classcentral.com/)
15:14:52	189/189	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2004:09:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fbritish-council.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=b9bc36624d8366ad5068c550da0e919b	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/british-councilbe04.png	(from https://www.classcentral.com/)
15:14:52	2205/2205	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2012:06:09%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fbritish-council.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=ce4a3136cf6152a19e7e89a15dc790a7	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/british-council9165.png	(from https://www.classcentral.com/)
15:14:54	8173/8173	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2011:52:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=ce0e330983ef9ac06ec75d7196e86d53	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/mini-banner-best-of-all-time992b.png	(from https://www.classcentral.com/)
15:14:55	25841/25841	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Mar%202023%2002:58:54%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&ixlib=php-3.3.1&s=2243a68cbc2b37e04fdf74e1b8ea98f9	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/mini-banner-best-of-all-time5fef.png	(from https://www.classcentral.com/)
15:14:56	3030520/3030520	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2018:17:11%20GMT	https://www.classcentral.com/institutions	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/institutions.html	(from https://www.classcentral.com/)
15:14:56	16307/16307	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2012:02:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-2022.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&s=e9e14669abba454f8aa1e6ba84ab1702	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/mini-banner-best-of-2022a427.png	(from https://www.classcentral.com/)
15:14:57	1777/1777	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2014:31:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F03%2Flwmoocs-2023-banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=375&s=10f2321b8a4b6cc4ea0127062dcdec31	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/lwmoocs-2023-bannera690.png	(from https://www.classcentral.com/)
15:14:57	135090/135090	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Mar%202023%2002:58:54%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-2022.png?auto=format&ixlib=php-3.3.1&s=14c4ca36ec8c064ed28b180491257b48	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/mini-banner-best-of-20226fc4.png	(from https://www.classcentral.com/)
15:14:57	32934/32934	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2016:54:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F03%2Flwmoocs-2023-banner.png?auto=format&ixlib=php-3.3.1&w=375&s=fd007e5410fc50d9fa027c835628f6ca	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/lwmoocs-2023-bannerf216.png	(from https://www.classcentral.com/)
15:14:58	1184/1184	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2014:55:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2022%2F03%2FFrame-4.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=61cdda29aa093f9732181c5cfc596dde	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/frame-4879b.png	(from https://www.classcentral.com/)
15:15:01	143788/143788	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2011:08:17%20GMT	https://www.classcentral.com/report/author/manoel/	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/index-22.html	(from https://www.classcentral.com/)
15:15:02	141753/141753	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2000:35:37%20GMT	https://www.classcentral.com/report/futurelearn-price-hike-ceo-exit/	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/index-24.html	(from https://www.classcentral.com/)
15:15:02	166733/166733	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2021:05:47%20GMT	https://www.classcentral.com/report/coursera-economics/	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/index-23.html	(from https://www.classcentral.com/)
15:15:02	344379/344379	---MC-	200	added ('OK')	application/rss+xml	etag:%22a54030c8e8fe20e70008d047ba3610de%22	https://www.classcentral.com/report/feed/	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/index-21.html	(from https://www.classcentral.com/)
15:15:02	132586/132586	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2020:05:49%20GMT	https://www.classcentral.com/report/masterclass-layoffs-round-three/	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/index-25.html	(from https://www.classcentral.com/)
15:15:02	149721/149721	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2020:05:53%20GMT	https://www.classcentral.com/report/most-cited-mooc-research/	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/index-26.html	(from https://www.classcentral.com/)
15:15:02	147109/147109	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2020:11:15%20GMT	https://www.classcentral.com/report/author/heba/	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/index-27.html	(from https://www.classcentral.com/)
15:15:03	10479/10479	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Mar%202023%2015:08:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2022%2F03%2FFrame-4.png?auto=format&ixlib=php-3.3.1&w=300&s=af5390b53f2624df330c494b87211873	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/ccweb.imgix.net/images/frame-462d8.png	(from https://www.classcentral.com/)
15:15:03	135208/135208	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Mar%202023%2020:06:02%20GMT	https://www.classcentral.com/report/emoocs-2023-cfp/	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/index-28.html	(from https://www.classcentral.com/)
15:15:03	138099/138099	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Mar%202023%2000:39:03%20GMT	https://www.classcentral.com/report/udemy-layoffs/	C:/Users/Lucas/Desktop/Programming/Code-Challenges/Others/callTeste/CCHindi/www.classcentral.com/index-29.html	(from https://www.classcentral.com/)
